FECHA,HORA_UTC,LATITUD (grados),LONGITUD (grados),PROFUNDIDAD (Km),MAGNITUD Ml,MAGNITUD Mw,DEPARTAMENTO,MUNICIPIO,# FASES,RMS (Seg),GAP (grados),ERROR LATITUD (Km),ERROR LONGITUD (Km),ERROR PROFUNDIDAD (Km),ESTADO
2017-10-26,05:49:41,   4.416, -75.672,  11.9,  0.9,,QUINDIO,CORDOBA,9, 0.50,98,  2.5,  2.5,  6.7,Revisado
2017-11-01,19:46:06,   4.500, -75.683,   4.4,  1.2,,QUINDIO,ARMENIA,7, 0.40,89,  1.9,  1.8,  5.0,Revisado
2017-11-06,01:20:31,   4.149, -75.896,   4.2,  1.1,,QUINDIO,GENOVA,7, 0.40,107,  2.2,  1.9,  5.5,Revisado
2017-11-09,11:09:02,   4.706, -75.591,   0.0,  0.9,,QUINDIO,SALENTO,4, 0.60,157,  3.6,  5.2,  5.4,Revisado
2017-11-15,16:44:36,   4.461, -75.631,   5.5,  0.8,,QUINDIO,CALARCA,6, 0.40,219,  2.2,  5.0,  6.6,Revisado
2017-11-21,12:22:09,   4.083, -75.742,   4.0,  1.1,,QUINDIO,GENOVA,4, 0.40,213,  4.7,  4.9,  7.1,Revisado
2017-11-24,00:35:56,   4.584, -75.861, 125.1,  1.4,,QUINDIO,QUIMBAYA,6, 0.30,160,  3.9,  3.2,  5.4,Revisado
2017-11-27,19:13:06,   4.439, -75.647,  12.9,  1.0,,QUINDIO,CORDOBA,4, 0.30,232,  4.2,  4.4,  7.7,Revisado
2017-12-05,23:30:12,   4.471, -75.617,  12.1,  0.9,,QUINDIO,CALARCA,7, 0.30,100,  1.9,  1.8,  3.8,Revisado
2017-12-11,12:55:10,   4.266, -75.816,   4.2,  0.6,,QUINDIO,GENOVA,4, 0.30,180,  2.8,  1.6,  4.5,Revisado
2017-12-15,16:33:51,   4.458, -75.838, 148.4,  1.7,,QUINDIO,LA_TEBAIDA,5, 0.40,141,  5.1,  6.5,  7.3,Revisado
2017-12-23,09:29:05,   4.553, -75.809, 147.0,  3.1,  3.5,QUINDIO,MONTENEGRO,39, 1.00,34,  2.7,  3.6,  6.0,Revisado
2017-12-24,13:55:56,   4.491, -75.680,   9.8,  0.8,,QUINDIO,ARMENIA,8, 0.40,90,  1.8,  1.8,  4.6,Revisado
2017-12-27,10:09:47,   4.581, -75.814, 132.5,  1.5,,QUINDIO,MONTENEGRO,8, 0.40,83,  3.1,  4.3,  6.1,Revisado
2018-01-13,23:43:36,   4.576, -75.761, 147.5,  1.7,,QUINDIO,MONTENEGRO,8, 0.40,85,  3.9,  4.6,  6.3,Revisado
2018-01-16,06:24:28,   4.577, -75.861,   6.9,  1.8,,QUINDIO,QUIMBAYA,14, 0.60,89,  2.4,  2.5,  7.0,Revisado
2018-01-26,07:51:18,   4.395, -75.696,  10.6,  0.8,,QUINDIO,CORDOBA,6, 0.30,101,  2.1,  1.5,  7.3,Revisado
2018-01-28,08:10:22,   4.538, -75.844,  18.3,  1.6,,QUINDIO,MONTENEGRO,10, 0.60,96,  3.3,  3.0,  5.2,Revisado
2018-02-09,09:58:24,   4.222, -75.861,   3.1,  1.4,,QUINDIO,GENOVA,11, 0.70,84,  2.9,  3.1,  7.3,Revisado
2018-02-16,06:28:25,   4.380, -75.685,   3.7,  0.7,,QUINDIO,CORDOBA,6, 0.30,102,  1.6,  1.4,  4.0,Revisado
2018-02-19,06:48:58,   4.512, -75.635,  15.1,  1.0,,QUINDIO,CALARCA,5, 0.30,154,  3.1,  2.4,  4.0,Revisado
